epoch,validation_accuracy,hours_elapsed
10,0.861301362514496,7.24344563232528
20,0.848244845867157,14.4762413046095
30,0.886986315250397,21.6679067072603
40,0.896190047264099,28.8788280260563
50,0.898116409778595,36.0978719268905
60,0.90218323469162,43.3517823904091
70,0.93471747636795,50.6032439815998
80,0.917166113853455,57.8353737488058
90,0.928296208381653,65.082700224585
100,0.937714040279388,72.3333173337248
0,0.191352739930153,0
10,0.845462322235107,6.87921330187056
20,0.891053080558777,13.8126790087753
30,0.909674644470215,20.8032451870706
40,0.882277369499206,27.7249599863423
50,0.914811670780182,34.6321908228927
60,0.931506872177124,41.5365800317129
70,0.918022274971008,48.3785931917032
80,0.917380154132843,55.2726707751221
90,0.921232879161835,62.1076668381029
100,0.941994845867157,68.9465707730585
0,0.197773978114128,0
10,0.79965752363205,6.85797060827414
20,0.84375,13.8218388794528
30,0.886986315250397,20.7947998846902
40,0.90346747636795,27.7000732209285
50,0.903681516647339,34.5763171605269
60,0.907106161117554,41.4155023311906
70,0.911601006984711,48.1619477176004
80,0.904751718044281,54.9183437936836
90,0.905393838882446,61.610699161556
100,0.919734597206116,68.3894231867128
0,0.198416098952293,0
10,0.851455450057983,7.22534778422779
20,0.901113033294678,14.44707206938
30,0.900256872177124,21.666558109257
40,0.913313329219818,28.893028066953
50,0.921660959720612,36.1204619807667
60,0.916952073574066,43.3669176799721
70,0.932791113853455,50.603057470719
80,0.921660959720612,57.8428654981984
90,0.924015402793884,65.0806011160215
100,0.915239751338959,72.322637506326
0,0.242936640977859,0
10,0.873929798603058,7.23987132151922
20,0.888270556926727,14.4670273220539
30,0.912243127822876,21.6887068376276
40,0.897902369499206,28.9252686519093
50,0.898330450057983,36.2069070798821
60,0.922731161117554,43.4169025144312
70,0.922945201396942,50.6174269355668
80,0.916738033294678,57.8138262249364
90,0.916309952735901,65.0150414774153
100,0.931078791618347,72.2150347223547
0,0.205693498253822,0
10,0.837328791618347,7.19072722819116
20,0.896190047264099,14.3732865957419
30,0.921018838882446,21.5561274049017
40,0.896190047264099,28.7400299882889
50,0.892979443073273,35.9236807649665
60,0.927226006984711,43.116408680545
70,0.925299644470215,50.3056792120139
80,0.932577073574066,57.4923397702641
90,0.909460604190826,64.6804028166665
100,0.903895556926727,71.8679790869024
0,0.19178082048893,0
10,0.83497428894043,6.78758537020948
20,0.889554798603058,13.626201928854
30,0.882277369499206,20.5667501381371
40,0.891481161117554,27.4421474644873
50,0.907748281955719,34.2324710333347
60,0.908176362514496,41.005923916565
70,0.919520556926727,47.7493548740281
80,0.909674644470215,54.5118044187625
90,0.898544549942017,61.181384974122
100,0.896618127822876,67.9037838132514
0,0.202482879161835,0
10,0.833690047264099,6.74733553217517
20,0.877354443073273,13.5191791596678
30,0.895333886146545,20.4072733934058
40,0.898330450057983,27.201924155222
50,0.918664395809174,33.913414749172
60,0.920162677764893,40.6449038812187
70,0.905821919441223,47.3055375066069
80,0.898116409778595,54.0149728957812
90,0.929366409778595,60.6385782769654
100,0.920804798603058,67.3117463777462
0,0.203339040279388,0
10,0.837328791618347,7.13814747810364
20,0.863869845867157,14.2795797030131
30,0.891909241676331,21.4237833795283
40,0.898758590221405,28.5680221442382
50,0.904965758323669,35.7160113170412
60,0.910744845867157,42.8634815012084
70,0.895547926425934,50.0064704832766
80,0.910744845867157,57.1504410167535
90,0.924015402793884,64.2932094024287
100,0.918878436088562,71.4369104925791
0,0.213827058672905,0
10,0.836686670780182,7.26488439758619
20,0.901541113853455,14.5192094361782
30,0.903039395809174,21.7746771902508
40,0.91502571105957,29.0329258150524
50,0.915239751338959,36.2945242445999
60,0.929580450057983,43.5582626891136
70,0.923159241676331,50.8225384227435
80,0.911172926425934,58.0655479200681
90,0.933861315250397,65.3378184706635
100,0.926797926425934,72.6005912253592
