epoch,validation_accuracy,hours_elapsed
0,0.2247431576251984,0.0
1,0.6074486374855042,0.7087692577971353
2,0.6541095972061157,1.4185174475775824
3,0.734375,2.127755986120966
4,0.6926369667053223,2.8385236102342604
5,0.7600599527359009,3.5486272690031266
6,0.7780393958091736,4.25905998190244
7,0.7910959124565125,4.9687072651253805
8,0.8223459124565125,5.679106327030394
9,0.8313356041908264,6.388974164591898
10,0.8285530805587769,7.098594259288577
11,0.7848886847496033,7.808500596483547
12,0.8358304500579834,8.518136434091463
13,0.8334760069847107,9.227466289665962
14,0.8535959124565125,9.937405671742226
15,0.8418236374855042,10.647574562033018
16,0.8313356041908264,11.357778791189196
17,0.8473886847496033,12.067691991064287
18,0.8745719194412231,12.777002824544905
19,0.8373287916183472,13.486962006025848
20,0.8859161138534546,14.196884551313188
21,0.8542380332946777,14.905394948456022
22,0.8758561611175537,15.615276100503076
23,0.8775684833526611,16.325940916074646
24,0.8760702013969421,17.03587988005744
25,0.8882705569267273,17.745022584266128
26,0.859375,18.45615541259448
27,0.8863441944122314,19.16611145165231
28,0.8713613152503967,19.876854064000977
29,0.8886986374855042,20.587239277031685
30,0.8739297986030579,21.29934581418832
31,0.8837757110595703,22.0088621540202
32,0.880993127822876,22.7183457256688
33,0.8837757110595703,23.42735356973277
34,0.9000428318977356,24.13928762859768
35,0.907320201396942,24.85165306561523
36,0.8955479264259338,25.56369384653038
37,0.8944777250289917,26.27350334472127
38,0.8916952013969421,26.98237087276247
39,0.9081763625144958,27.691469030181562
40,0.9105308055877686,28.400807762212228
41,0.8979023694992065,29.110430656406606
42,0.8822773694992065,29.820342036949267
43,0.9064640402793884,30.53051482624477
44,0.9006849527359009,31.240374788840608
45,0.9205907583236694,31.949940347075447
46,0.898116409778595,32.66006229473485
47,0.914383590221405,33.37009739511543
48,0.898116409778595,34.07955876780881
49,0.9169520735740662,34.78891417940458
50,0.9111729264259338,35.49779343002372
51,0.9023972749710084,36.208237509793705
52,0.900256872177124,36.91755503700839
53,0.9000428318977356,37.62663777735497
54,0.9145976305007936,38.337189235687255
55,0.9086044430732728,39.046806935071935
56,0.9120290875434875,39.756637125611306
57,0.9182363152503968,40.4678326808744
58,0.8989726305007935,41.17792986929417
59,0.930008590221405,41.88892489333948
60,0.913741409778595,42.60054665737682
61,0.90218323469162,43.310158268743095
62,0.9231592416763306,44.01905910935667
63,0.9257277250289916,44.728519634339534
64,0.9026113152503968,45.437856341600416
65,0.8741438388824463,46.147274581723735
66,0.913741409778595,46.85697672704856
67,0.9295804500579834,47.56672320200338
68,0.8904109597206116,48.27666881859302
69,0.926369845867157,48.98676685770354
70,0.9066780805587769,49.69684956332048
71,0.9195205569267272,50.40729592296813
72,0.912243127822876,51.118469334708315
73,0.9255136847496032,51.82904695941343
74,0.9094606041908264,52.54049355089664
75,0.9175941944122314,53.2524380824301
76,0.9214469194412231,53.9644424928559
77,0.9216609597206116,54.67854145189126
78,0.9184503555297852,55.39197376986346
79,0.9169520735740662,56.1061256035169
80,0.883133590221405,56.8183117334048
81,0.9295804500579834,57.529543592002675
82,0.9109588861465454,58.2395631165637
83,0.920804798603058,58.95045272827149
84,0.9011130332946776,59.66242967247963
85,0.9257277250289916,60.37411074241002
86,0.9169520735740662,61.08511596037281
87,0.9362157583236694,61.795305990245616
88,0.931506872177124,62.506037523150454
89,0.8859161138534546,63.21664061857594
90,0.9152397513389589,63.927898850838346
91,0.9227311611175536,64.63892077247303
92,0.9285102486610411,65.34904886669582
93,0.9045376777648926,66.05973152306345
94,0.9088184833526612,66.76986572775576
95,0.9246575236320496,67.48128025306596
96,0.9338613152503968,68.19265742063523
97,0.9261558055877686,68.90397975332208
98,0.9291523694992064,69.61483630412157
99,0.9250856041908264,70.32600771420532
100,0.9195205569267272,71.03656462748845
0,0.1795804798603058,0.0
1,0.6202911138534546,0.6763937532239489
2,0.6431934833526611,1.3527926374144024
3,0.7200342416763306,2.0270620952712166
4,0.7431507110595703,2.7028123102585475
5,0.7778253555297852,3.3788954675197598
6,0.7553510069847107,4.0573533301221
7,0.8054366707801819,4.73419622182846
8,0.7910959124565125,5.412215645313264
9,0.825128436088562,6.091014884842767
10,0.8396832346916199,6.769230922394329
11,0.84375,7.444075102210044
12,0.8636558055877686,8.120867609116766
13,0.870505154132843,8.795816619065073
14,0.8527397513389587,9.471784338818656
15,0.8555222749710083,10.150157675941783
16,0.8598030805587769,10.82610740231143
17,0.8493150472640991,11.50523935450448
18,0.8580907583236694,12.183809905250866
19,0.8739297986030579,12.863044504523275
20,0.8818492889404297,13.540875540971756
21,0.8812071681022644,14.217185795903205
22,0.8745719194412231,14.892098121378154
23,0.9023972749710084,15.566021630896465
24,0.895119845867157,16.241034237411284
25,0.8916952013969421,16.916110780835155
26,0.9077482819557192,17.59295856277148
27,0.9028253555297852,18.269419440759552
28,0.8970462083816528,18.94807529720995
29,0.8617294430732727,19.62753597266144
30,0.8923373222351074,20.304754019445845
31,0.8942636847496033,20.98194042570061
32,0.9135273694992064,21.660511679185767
33,0.9053938388824464,22.338082672225102
34,0.9267979264259338,23.017520216438502
35,0.8957619667053223,23.695617636773324
36,0.9169520735740662,24.372832296358208
37,0.91031676530838,25.04974801143011
38,0.8634417653083801,25.72905525194274
39,0.91780823469162,26.409155610203747
40,0.913741409778595,27.087996921208173
41,0.9398544430732728,27.764625671174787
42,0.9156678318977356,28.44282622317473
43,0.9109588861465454,29.12154519617557
44,0.9244434833526612,29.79878786524137
45,0.9006849527359009,30.47558594975207
