epoch,validation_accuracy,hours_elapsed
0,0.19317208975553513,0.0
1,0.5968536138534546,0.7081896174285147
2,0.6640625,1.4167337946759329
3,0.7089040875434875,2.12476899633805
4,0.7276327311992645,2.8320435567034616
5,0.7567422986030579,3.5396830210420824
6,0.7758989930152893,4.247959838542673
7,0.7940924763679504,4.956583905153805
8,0.8057577311992645,5.665507240692774
9,0.8215967416763306,6.3738865735464625
10,0.8290881812572479,7.082214228245948
11,0.8425727784633636,7.79119256519609
12,0.8413955271244049,8.500484866533014
13,0.8546660840511322,9.210110719468862
14,0.8531678318977356,9.918976511624123
15,0.8496361374855042,10.627417124013105
16,0.8573416173458099,11.335859972834587
17,0.8767123222351074,12.045638475649888
18,0.8760702013969421,12.754615952240098
19,0.8758561611175537,13.464156899319754
20,0.8816352486610413,14.173681057393551
21,0.8775684833526611,14.883604343434175
22,0.8837756812572479,15.592805613213116
23,0.8850599527359009,16.3013823757569
24,0.8834546506404877,17.010188804003928
25,0.8834546208381653,17.720104011363453
26,0.8959760367870331,18.42912998523977
27,0.8938356041908264,19.13674667103423
28,0.8830265402793884,19.845495477351875
29,0.8844178020954132,20.55492267681493
30,0.892123281955719,21.263577931755115
31,0.897153228521347,21.97184324658579
32,0.8976883292198181,22.679991095132305
33,0.8941566646099091,23.38911014566819
34,0.9068921208381654,24.09779840141535
35,0.895119845867157,24.806841251320307
36,0.8965111076831818,25.516302216814626
37,0.90625,26.22463073677487
38,0.9118150472640991,26.933571155005026
39,0.9111729264259338,27.642026961313356
40,0.9010060131549835,28.350465843147695
41,0.8999358117580414,29.059235128826565
42,0.9099957048892974,29.76875751137733
43,0.9095676243305206,30.477855362229878
44,0.8995077311992645,31.187577051321668
45,0.9038955569267272,31.896336249179313
46,0.8987585604190826,32.604919158617655
47,0.8991866707801819,33.31393920908371
48,0.903253436088562,34.02233563737737
49,0.9140625,34.7308201335205
50,0.9016481339931488,35.4396316288246
51,0.9030393958091736,36.148354133003295
52,0.9079623222351074,36.858115511635944
53,0.9049657583236694,37.566475547750784
54,0.9164169728755952,38.27475730048286
55,0.9138484597206116,38.982941805587885
56,0.9030393958091736,39.69143196523189
57,0.9087114632129668,40.401382716927266
58,0.9127782583236694,41.11006622102525
59,0.9130993187427521,41.82008962442478
60,0.9125641882419586,42.52862355113029
61,0.9052868187427521,43.23668691280816
62,0.8950128257274628,43.944577887985446
63,0.8991866409778595,44.654175979925526
64,0.9105308353900909,45.36229000144536
65,0.9124571681022644,46.07001167807314
66,0.912243127822876,46.77795446236928
67,0.9191994965076447,47.48611365103059
68,0.9037885367870331,48.19529879897833
69,0.9104237854480743,48.904578706589014
70,0.9060359597206116,49.61359502176443
71,0.9147046208381653,50.32359176526466
72,0.9164169728755951,51.03191131634844
73,0.9128852486610413,51.74002596646548
74,0.9102097451686859,52.44813903719188
75,0.9149186909198762,53.15604374266333
76,0.9152397513389587,53.86429239773088
77,0.911279946565628,54.57371090888978
78,0.9205907583236694,55.281874134341884
79,0.9150256812572479,55.98992306540411
80,0.9147046506404878,56.69813591645823
81,0.9234803020954132,57.40644409182998
82,0.9129922986030579,58.11442749967178
83,0.9214469194412231,58.822454567220475
84,0.9209118187427521,59.531450680163175
85,0.9259417653083801,60.240442740254935
86,0.9292594194412231,60.94944463153681
87,0.9205907583236694,61.658146341542405
88,0.9221960604190826,62.366686994930106
89,0.9136344194412231,63.0758106958535
90,0.9181292951107026,63.78526548895573
91,0.9186643958091736,64.49503836625152
92,0.9138484299182892,65.20363029427
93,0.914811670780182,65.91218216846386
94,0.9125641882419586,66.62084100196759
95,0.918878436088562,67.33010552641419
96,0.9226241409778594,68.03881122112276
97,0.9274400472640991,68.74710039195088
98,0.9089255034923553,69.45554209553534
99,0.9219820201396942,70.16408580674064
100,0.9103167653083801,70.87142311122683
